peak_id	target_group	log2FoldChange_vs_all_rest	padj_vs_all_rest	mean_log2normcount_all_rest	mean_log2normcount_Basal	mean_log2normcount_Her2	mean_log2normcount_LumA	mean_log2normcount_LumB
chr3:13476675-13477176	LumB	1.68194528910176	1.03551567708819e-20	3.98163144328946	3.87966365373347	5.03810364539708	5.43571361512596	5.57279927961105
chr16:9233193-9233694	LumB	1.68171067006696	5.279701529676e-11	2.1757426009641	1.73981992326182	3.25243651043154	3.44616806358512	3.45028672875979
chr4:59630915-59631416	LumB	1.68146467412735	1.18353335380379e-10	2.62873941041648	2.15848088484816	3.46621440590319	4.06303159741292	3.95222422175552
chr17:5264077-5264578	LumB	1.68070101307666	5.46163014385289e-11	3.22615965720235	3.94679565630234	5.08042782050216	5.09511342219094	5.08367990743538
chr17:62710896-62711397	LumB	1.67968807220524	3.66242439119173e-24	3.23840339685679	2.84219439015213	4.07932313090804	4.08286646827291	4.63630973634111
chr17:14736587-14737088	LumB	1.67941947861565	5.20653145722116e-13	3.3081147127081	3.84002013046937	4.42461635825069	4.71658850130322	4.66272854910881
chr1:145579610-145580111	LumB	1.67892262035898	5.45961806916388e-11	2.4097946240062	2.41966955043361	4.3145585751751	3.30632526140401	3.29074173798931
chr8:133293359-133293860	LumB	1.6783887848535	1.3517284621407e-10	5.56961651486428	6.11443277006453	7.46536072459661	6.74896830199818	7.25521481073519
chr11:93935769-93936270	LumB	1.67826486900435	3.9009571627388e-09	3.37995930651932	3.65324857308391	5.28140796241952	4.64608107596256	4.85878094117165
chr4:91278629-91279130	LumB	1.67792211189631	3.28541402005166e-11	2.78039143777881	2.40449489896882	4.34128883981055	4.10833064380086	4.1340749090063
chr14:37601862-37602363	LumB	1.67732585268627	4.29827497647027e-08	3.84307183629058	3.37329189893718	5.63751653813498	5.51642807522246	5.81966531235062
chr8:57853879-57854380	LumB	1.67705417896924	7.40582231963788e-11	2.80288413025545	3.24641533944956	3.56128549689931	3.65561466131693	4.3118323962501
chr8:94534938-94535439	LumB	1.67694726271393	1.55865361259876e-16	3.01464581434951	3.07329958374763	3.5438410740075	4.19389865423155	4.29144609538739
chr17:62816430-62816931	LumB	1.67692563206637	2.51391815793269e-19	3.03451484739846	2.55068680898557	3.82848859709112	4.02442947770076	4.6412810941448
chr8:115603825-115604326	LumB	1.67650875623243	4.87932347048771e-11	3.49005969547957	5.31271226139868	4.83810355186001	5.42503631589657	5.33278353351681
chr19:23438518-23439019	LumB	1.6764978882434	2.58932502702849e-09	2.95707149390996	2.60015236960428	4.00815766590252	4.36453300295826	4.41478178884152
chr16:80543718-80544219	LumB	1.67635108288106	6.60696061685775e-10	3.08422396186518	2.50887203683565	5.50814773716771	4.87553207332042	4.94506390477217
chr3:5074486-5074987	LumB	1.67599668467393	4.99185471607661e-12	3.11965173735883	3.08759460483731	4.53991575300922	4.4415905253332	4.75496655418147
chr2:237485164-237485665	LumB	1.67544122669771	6.05818042009579e-08	4.7550356258624	3.71585215175948	6.77912526355581	6.62088739500786	6.92613795359154
chr3:196918941-196919442	LumB	1.67449447968855	1.31108335003235e-17	3.33723669410732	3.30136294945672	4.62337490079756	4.48763421572773	4.69944169597194
chr7:42400345-42400846	LumB	1.67408400311874	1.85705389633761e-11	2.45601197881808	2.58892542900844	4.19085366762154	4.18891257916771	4.04436742222628
chr14:105625988-105626489	LumB	1.6740546544822	4.01522725465563e-12	2.86262935544474	2.85300548820682	2.49662390064681	3.35650724320881	3.67642304327398
chr10:9108786-9109287	LumB	1.67271306944818	7.57029829715772e-13	2.78081382023801	3.00507397621887	3.91863765562261	3.94521071865846	4.32597080559636
chr3:13456306-13456807	LumB	1.67260160161836	4.37471386444557e-13	3.33009851945071	3.0418307530495	4.18609647603426	5.02648203748132	5.05737555260211
chr19:57800670-57801171	LumB	1.67153081774955	9.14088186556874e-12	3.97987086299078	4.47222140569283	5.33913673560189	5.51033736862139	5.68800997559198
chr8:93318040-93318541	LumB	1.67096113335841	6.86574097649596e-15	3.21522659298612	3.08997017045327	4.29024173311365	4.09190258981098	4.42467244218499
chr2:20077817-20078318	LumB	1.67080479857388	6.78260807711433e-12	3.50251221430723	3.8806033092374	6.02402513628137	4.87815053556088	5.14482158445102
chr3:196806988-196807489	LumB	1.67071406130934	3.69551176938308e-17	3.02166783344697	3.08734155131427	4.40676927927467	4.38587571054093	4.52617286133332
chr8:95086719-95087220	LumB	1.6704514070735	2.67306108274062e-11	3.69850187964953	5.12175227628889	5.81354822062187	4.62746135082185	5.26243690076757
chr21:28208325-28208826	LumB	1.67040672140446	9.14088186556874e-12	3.11358318933953	2.37983479131461	3.85151643236369	4.09936181138964	4.37075176045513
chr8:72106678-72107179	LumB	1.67008872221729	5.33628573473157e-12	3.0364948162612	2.66038588964256	3.95088551519079	4.06400204831692	4.33868153546711
chr3:180274466-180274967	LumB	1.66962012381935	1.38190284526665e-10	3.05420386977594	3.02444137413961	5.05466526596856	4.30361490613815	4.73156818371985
chr2:131591487-131591988	LumB	1.66944776979669	3.70730668568261e-15	2.85410643487809	2.8797749847848	3.80027751226997	3.37493345600369	4.23219240237518
chr9:125999067-125999568	LumB	1.66891668702979	1.40394465712196e-12	2.95892955062066	2.89687714165687	3.89686303168341	4.09669510601363	3.84541038067676
chr2:100055725-100056226	LumB	1.66832651688034	8.38774028906815e-11	3.12442455328896	2.26442730575892	4.31924462170617	4.98223364090576	4.91697278433437
chr10:34401341-34401842	LumB	1.6674905944738	1.56083283533641e-11	3.15041865363895	3.25988682150716	4.49754187126863	4.46818699747583	4.76026846333663
chr15:39602066-39602567	LumB	1.66721589134202	2.85120909007839e-21	3.19653544925569	2.87899150340633	3.62549345924631	4.07634257137819	4.62907824173131
chr8:124873899-124874400	LumB	1.66615671413665	1.86224097617624e-08	2.85398316384177	2.89164012329264	4.71248236019858	3.59584358180865	4.03481279467901
chr18:14784769-14785270	LumB	1.66610269885813	2.70285969774794e-08	2.38267746938971	2.11192706875922	4.57551267611945	4.19168915901714	4.08416816758675
chr6:89016443-89016944	LumB	1.66590083872819	5.37542017322026e-10	2.23296508914349	2.14573577508461	4.127837622149	3.57331352616872	3.63159858608117
chr17:68294115-68294616	LumB	1.66550387617078	3.20335324381504e-11	4.01227873085431	3.72744593151289	5.49729582065068	5.16770819825751	5.7429158914064
chr1:160176571-160177072	LumB	1.66546972978006	2.8723513361934e-08	3.705228896255	3.64021880147089	4.88494282085729	6.0413127031942	5.63379124955288
chr2:163174142-163174643	LumB	1.66538490974487	1.38075716220781e-13	3.04498880283167	3.05960264178275	4.71173820356877	4.70433174952122	4.67781543432889
chr13:51929637-51930138	LumB	1.66507697101384	6.8242325354823e-14	3.30061330041183	2.73880977280376	4.96103211375827	4.23267742507613	4.76112833085941
chr8:94584935-94585436	LumB	1.66490521745138	4.5039087352888e-15	2.85301396475585	3.16442025816978	3.5219307581299	3.71781948407303	3.99300943356223
chr8:37144006-37144507	LumB	1.66475839911839	2.59594732989386e-12	3.83984765420382	3.92952783395022	4.53363085238506	5.19227225622763	5.03007098775112
chr1:11387716-11388217	LumB	1.66453013482792	1.08484889892512e-10	2.89945546458778	3.0189455268623	4.62808869051767	4.38088615353559	4.33367434263845
chr10:37149349-37149850	LumB	1.66445977753185	2.86489387366614e-08	2.56282128817043	2.13012268458394	4.36061388678376	4.34648930746991	4.04933016882076
chr3:189567941-189568442	LumB	1.66326929439521	4.89448080797141e-13	3.35348974060049	3.53179227979342	4.08742385748525	4.69281073901505	4.71806070855457
chr15:98752345-98752846	LumB	1.6629547801391	4.47791437705024e-09	3.3317335162477	2.92581272456878	3.53333787512619	5.01120098659251	5.22719128895393
chr10:22168395-22168896	LumB	1.66264330252408	8.92257942276008e-07	2.69375811374705	2.06293613404029	4.83333649090443	4.28932994318626	4.70591974599014
chr17:41405545-41406046	LumB	1.66248946680065	6.39724847902214e-14	3.4564420473736	3.59336103933525	3.35221563872903	4.35357182463446	4.38957565656001
chr9:127229732-127230233	LumB	1.66159597734731	2.14340650368517e-22	3.64930763646443	3.86304106742983	5.1667921992446	4.66654436107376	5.05879347844974
chr1:46901649-46902150	LumB	1.66148723760142	6.65031762302497e-13	2.95559602245705	2.74076838524073	4.78420625715056	4.17612127226938	4.52239116267429
chr15:83651466-83651967	LumB	1.66127117693513	6.54105680610944e-08	2.93539214927154	2.39691085720397	4.69677308043532	3.93566889765831	4.33727601906911
chr20:57819981-57820482	LumB	1.6604684561688	8.31384242191484e-13	3.37568747113049	3.52442272430786	4.99932505370555	4.31886705033444	4.61830097845623
chr4:5115400-5115901	LumB	1.6600207467237	4.0689134312758e-09	3.01675976236989	2.13574901259584	4.77472416238887	4.53096454099844	4.6952893229165
chr6:23738263-23738764	LumB	1.65909707277942	1.509814056528e-09	2.60307017240381	3.23089462230629	5.00684879399025	3.5546211943945	3.82231602275341
chr3:150689668-150690169	LumB	1.65903772709568	7.83719792640183e-07	2.94868175592758	2.70469011959375	4.08449151836038	4.70027792583718	4.75937290963463
chr16:30048965-30049466	LumB	1.6584803626555	2.87356622306661e-14	3.7216176134092	3.50662168023343	5.45985629960308	5.18064461442022	5.4448641035347
chr4:28314850-28315351	LumB	1.65828603286207	4.24198080159081e-06	2.66759555207842	1.68536987990397	3.97287064909704	4.55060337043133	4.89867249802221
chr15:101384218-101384719	LumB	1.65789337397828	1.53565848633942e-15	3.28013149065189	3.67253060491525	4.33310129242121	4.47128368184089	4.70079150963094
chr19:11697393-11697894	LumB	1.65705327314526	2.45362323931094e-15	3.73978516456833	4.26668229953331	5.2838001615952	5.18738287680165	5.37959290891709
chr22:34037762-34038263	LumB	1.65692355364549	2.126149252102e-10	2.3223911319258	1.85627458212069	3.25634172886541	2.94310659559704	3.7080557096658
chr15:95772995-95773496	LumB	1.65639176556818	3.60836416068019e-08	2.47101233861775	2.02472140584794	3.43417173653778	4.19490234344423	4.08938673439531
chr16:9926497-9926998	LumB	1.65626453954776	5.40212267252929e-12	2.16443013671172	2.03518449969089	2.47782799883959	3.22534048915214	2.71046299808222
chr21:36596140-36596641	LumB	1.65453603721526	1.15663072617905e-11	2.78175077347805	2.7488717477148	3.83254892863873	4.206732549125	4.43353715478557
chr12:66444627-66445128	LumB	1.65429381170074	4.69740436001072e-14	2.63888943055046	2.46470496264538	3.97899093839325	4.08726802105235	3.87880316293539
chr3:21854700-21855201	LumB	1.65428901523141	1.68770959721549e-11	2.57972932789853	2.12403316761108	2.56065588707615	3.69922586069179	3.71490418869821
chr1:210798154-210798655	LumB	1.6541500929919	3.97738747600573e-12	2.67493053293243	2.89650329134427	3.81152035416293	3.34502073170469	3.86298954195627
chr1:36528040-36528541	LumB	1.65406584804016	5.13965789120488e-11	2.84771435593687	3.17369122119989	4.49600784194068	3.80758698781657	4.27726047217983
chr16:1646690-1647191	LumB	1.65399478173091	3.6243870693798e-15	3.40622208946473	3.80626867992408	4.770334539365	4.79525480563634	5.14702908581804
chr20:14422862-14423363	LumB	1.65341408334707	1.34196600585998e-06	2.90898841671393	2.18892726845063	4.48400472087303	4.29551281217996	4.54778453385059
chr20:42487691-42488192	LumB	1.6532090110398	1.84568849208273e-09	3.03478991923602	2.67712492583754	4.12657476871112	4.54909663520303	4.70148818980907
chr12:79116653-79117154	LumB	1.65192500151055	2.36963537881698e-13	3.01744565134749	2.39253229006085	3.1709061090145	4.26490998530194	4.24177810846114
chr18:36465857-36466358	LumB	1.65161702963349	3.39591901115642e-09	3.58791952148309	3.09169470321983	5.04342612092518	5.15288080852428	5.23243960067998
chr9:93090312-93090813	LumB	1.65131201970643	7.87234993107395e-17	3.92620384859757	3.81542903360849	4.47201969812882	5.45282231730803	5.46137893878406
chr8:113350824-113351325	LumB	1.65120226960663	5.07773028876607e-13	2.82041164082175	2.67114003516007	3.27116287861403	3.8768857312796	3.92459344214478
chr8:102646656-102647157	LumB	1.65099706913282	2.66473444679667e-18	3.6514742170906	3.7940118659783	4.71796321623372	5.02585920856405	5.13489756136487
chr3:102204450-102204951	LumB	1.6507716889793	5.8640494285457e-11	2.64620721334141	2.66710958370918	3.88822136938124	3.57346866771734	3.88514106417025
chr2:196965123-196965624	LumB	1.65070300396369	1.07904283541027e-11	2.93455732115574	2.13640290533407	4.39987392377032	3.47581968196336	4.10645350155381
chr4:82526080-82526581	LumB	1.6495182902052	1.12199131869123e-12	3.1637147201914	2.88832376176232	4.55596884659207	4.41935526998529	4.68385786202549
chr20:44788810-44789311	LumB	1.64895585136529	5.78134214985055e-15	2.71797676644845	2.20669144581461	3.76349992060415	3.13009949201367	3.95120008382812
chr8:140361620-140362121	LumB	1.64890700853343	1.27877264677871e-11	3.44326107901617	3.77806087435894	4.0768579807859	4.12911135225892	4.40148656537759
chr3:133386508-133387009	LumB	1.64874182109743	1.59395293394339e-13	3.39228398784686	3.13986068917926	4.65452033599649	4.35722542560052	4.8298039808101
chr2:131680223-131680724	LumB	1.6486845207119	1.59922393739289e-23	3.81580639072424	3.64545968227453	4.37815257311518	4.39523688777016	5.18806115320271
chr10:118970012-118970513	LumB	1.64845608881298	4.71118869234017e-09	3.29862642750496	4.00683715361083	6.04014910843911	4.9525798117572	5.03671377404033
chr4:151021501-151022002	LumB	1.64832689472314	7.60123511707348e-19	3.31994679933776	2.8758059083033	4.44327730741552	4.49515344513651	4.81336558507816
chr22:34638525-34639026	LumB	1.64795748375132	2.56872417437857e-09	2.50649221934254	2.10458480175718	2.89875636747759	3.29644198333294	3.40463026800897
chr3:151572851-151573352	LumB	1.64782704972949	9.51063086059894e-09	2.85010478387721	2.51062133638411	3.44453176268631	3.12125721918641	3.60599966828362
chr12:31190027-31190528	LumB	1.6473252008101	5.83877418489759e-07	2.04548723484865	1.86300720187575	4.83098729965063	3.22162818574178	3.44875210180254
chr5:78378636-78379137	LumB	1.64691293103808	2.16221832592509e-14	2.82206228352482	2.29942143002334	3.12880490263225	4.1877891858348	4.11629482114248
chr8:95193912-95194413	LumB	1.64636898935499	1.33112385777297e-11	3.73065570815778	5.26729953939608	5.11294349784078	5.24476974106907	5.36036134805545
chr10:104467369-104467870	LumB	1.64580993986307	2.4830586499296e-11	2.70320142229235	2.24176102470903	3.87336009448724	4.17028746653384	4.32738077683806
chr18:2385533-2386034	LumB	1.64531347785948	1.26004339764104e-10	2.65533846939089	2.84835231053713	3.22133529148704	4.21037295037709	3.87436838326323
chr4:168274803-168275304	LumB	1.64441681492428	2.2193272403809e-09	2.65890201422295	2.32902795178235	4.14840133970606	3.76311865710191	4.20075843029166
chr8:86469260-86469761	LumB	1.64400818933328	1.0852218490071e-16	4.05092280447065	4.20612840398609	4.68151618701014	5.3737349717708	5.47756465145121
chr4:140640231-140640732	LumB	1.6438958020152	1.54939612340384e-10	3.12765171579422	2.31500228736416	4.21871816755201	4.80864822317891	4.82315163890181
chr12:89241106-89241607	LumB	1.64362701204628	6.97728997134298e-09	3.01379663070212	2.38596868330948	5.62321995492448	3.85182923369886	4.4892419512731
chr8:99882612-99883113	LumB	1.64336962453419	1.07123798210309e-15	3.20890945066308	3.42880566546796	3.16915039318627	4.11776054030093	4.34500537269152
chr4:28260002-28260503	LumB	1.64288332857289	0.000106369524857169	2.46217712988894	1.52422096708213	3.32342960576661	4.61157465684184	4.75615886360378
chr5:71508646-71509147	LumB	1.64258428575884	7.43741908677997e-10	2.85877779244852	2.07221471579421	2.92076208175422	4.47763004172234	4.53005707784257
chr2:31559497-31559998	LumB	1.6424827310169	9.40639855810748e-08	2.8417733803796	3.0143174623069	5.35134538108969	4.46455495741464	4.57768342190974
chr2:197510927-197511428	LumB	1.64233866782711	2.15635224246301e-10	3.23538881449246	3.77995368848597	5.68227182788785	4.76711839186741	4.96985735236635
chr18:14752348-14752849	LumB	1.64158878376613	1.47246624113733e-07	2.85834492806827	2.71317500248347	4.36373656296782	4.02160902924622	4.34062946285423
chr21:15207715-15208216	LumB	1.6415384557429	1.53250953693834e-18	3.36905713160413	3.53145491795404	4.63043432598325	4.48099940259655	4.80324756341267
chr14:82366790-82367291	LumB	1.64134304261667	7.83242580322692e-14	3.13088784827697	2.64821121593161	4.48305219086654	4.29654078218539	4.47009908077627
chr8:120182312-120182813	LumB	1.64110411454844	2.27905251680243e-11	2.89144718973285	3.53621569542969	4.89640604415718	4.20135849540057	4.34135449332695
chr16:53431662-53432163	LumB	1.64084648953952	1.02697443010249e-13	3.85259860994881	3.96675118170971	5.15187179284441	4.82766705036388	5.40873356118811
chr1:203916745-203917246	LumB	1.64080077360805	2.76642012652172e-08	2.94914741685732	4.58638045948402	5.12521052835031	4.53359442785762	4.79366643953849
chr8:110567997-110568498	LumB	1.64061768936192	2.87455199921432e-14	2.54699283405169	2.52107388816565	2.78247632284339	3.10364058734794	3.68862821793245
chr3:104612617-104613118	LumB	1.64036689029217	9.48559607694025e-07	3.21983076057148	3.20749870910384	6.34098120263967	5.16118087342659	4.96276051765879
chr13:70444397-70444898	LumB	1.6401622557553	2.06045426141034e-10	2.44578693969698	2.13350392623495	3.08125517352028	3.94995791125077	3.66680254288048
chr12:70794090-70794591	LumB	1.63946877482644	5.79138121431036e-13	2.68765790083656	2.25715680753087	3.79247726141727	3.53613456285067	3.98596091588481
chr20:42613381-42613882	LumB	1.63933373124132	2.27758390472051e-12	2.79956677725676	2.68870871317416	3.72765922932619	4.19230433469249	4.20573998829382
chr8:125450162-125450663	LumB	1.63860025294471	2.32360683240117e-13	3.67551470172486	4.00820357452452	4.60019537093145	4.71862633267083	5.10605284334249
chr2:212096873-212097374	LumB	1.63819535426907	1.83317958211555e-10	2.86465073513437	2.27853167666314	3.7558826031288	3.74071476892628	4.45271809169781
chr11:20115876-20116377	LumB	1.63814459976595	2.28532212363342e-08	3.30335387028257	5.33653059519391	4.89421978029321	5.4333044103493	5.22560911106311
chr12:88470063-88470564	LumB	1.63787433285386	1.81021259747807e-12	2.86990569126844	2.78824108057556	3.9697432087365	3.39831772547499	4.09587687360491
chr1:175279293-175279794	LumB	1.63755666852786	3.9298873306206e-08	2.79963668910767	3.65115986274226	5.08218969529852	5.10192491458133	4.38604489358791
chr1:1112213-1112714	LumB	1.63746516662329	3.09280567035954e-18	4.38381525202925	4.71156093303507	5.71217112283861	4.62586006246482	5.58802646287876
chr15:80197346-80197847	LumB	1.63732769055682	1.66137538744399e-15	3.24224129791931	2.84239564498109	4.2339749009462	4.48975406533375	4.79663329907394
chr17:66973286-66973787	LumB	1.63731598414827	6.74661565751401e-16	3.66984903431602	3.81909177507144	4.05535652442188	3.82098714875847	4.81131934322163
chr1:64564289-64564790	LumB	1.63696579508489	1.38190284526665e-10	3.15197436654284	2.9929055705559	5.03943781623279	4.77087065051927	4.83759930945752
chr1:150407671-150408172	LumB	1.63687317305036	1.27294256551186e-17	3.56598066507574	3.42611291716563	4.75813323637738	4.72925378449115	4.85351166005579
chr14:105769327-105769828	LumB	1.63680109056276	5.18711959204876e-13	3.02404802470672	2.76755964175199	3.05744385394874	3.36781880402139	3.69914814645338
chr10:127329668-127330169	LumB	1.63657616823392	9.13844446119954e-13	2.75566115153573	2.47148363541923	2.87352328455641	3.77128068032939	3.98323381012692
chr8:37562641-37563142	LumB	1.63630933726242	7.87244391522775e-09	3.93951424429289	3.39512803582027	5.22261050013011	5.71535713886625	5.7120718936161
chr10:37384000-37384501	LumB	1.63624599324707	2.33904828900848e-09	2.87248312335855	2.58471475266998	4.61752947845978	4.74605383521399	4.31418850915272
chr8:123667076-123667577	LumB	1.63606507073658	9.18533234004909e-11	3.3851984260007	3.79099641819198	5.66368039872346	4.5882366760009	5.02117647211486
chr11:69522572-69523073	LumB	1.63584192699032	2.28343714948588e-16	3.20662729942505	3.25639833913875	3.84802755406428	4.36164103944399	4.6332662018295
chr8:121967025-121967526	LumB	1.63535819452761	1.76494763557708e-05	2.78462798523903	2.4963724833894	3.60915645875399	4.61963105517298	4.81261682280353
chr21:27024898-27025399	LumB	1.63500329093995	4.5582299063736e-11	2.74459385320944	2.55902396960221	3.20012028708957	4.49911424160767	4.00744623294747
chr9:107382045-107382546	LumB	1.63464789146231	3.04205450053714e-17	2.64824149185012	2.37490263881759	3.81153214034589	3.3925553432521	4.02314292124646
chr7:28951300-28951801	LumB	1.63459451309721	1.13601562291693e-09	3.13409162104614	2.88690126875648	5.36066354999273	4.76411755636354	4.76836651593722
chr3:101955901-101956402	LumB	1.63453673692084	1.71430094739849e-12	3.0853971151099	2.93975524189737	4.46174257294651	4.38597763546358	4.38993500488576
chr13:44407734-44408235	LumB	1.63421478408818	4.77325441250842e-12	3.67421740118456	4.82656079143366	5.65306094520138	5.10421119720497	5.28287425777341
chr10:43675601-43676102	LumB	1.63419807336943	2.4316915732918e-13	2.92695225797637	2.96032556032787	3.90700952171479	4.10597112945578	4.47719064953273
chr5:103445642-103446143	LumB	1.63412524488898	9.96488526869539e-09	3.09454957669374	2.94352885127041	4.88532177511938	5.30343834954307	5.01900070744168
chr14:44991436-44991937	LumB	1.63379850362591	6.06935859558841e-14	2.8710899391049	2.47208586295944	4.66307917089204	4.05835319207854	4.24051907693354
chr4:140750794-140751295	LumB	1.63371477135639	2.31740721476508e-13	3.1154884238748	2.42344100126172	3.66145600275095	4.92311217782169	4.76273191072961
chr3:97204578-97205079	LumB	1.63352222310147	5.02560109478589e-07	2.41718638557325	2.04301572024183	4.1712600038831	4.18254205906293	4.1704846171491
chr22:46019261-46019762	LumB	1.63298954824719	7.0450964317104e-11	3.81127650701246	3.87408056085222	5.94574447648649	5.21631411448391	5.59472495447906
chr10:37152590-37153091	LumB	1.63190574248424	3.54087895620727e-06	2.56031218645171	2.23403094528166	4.4827215699551	4.76013794991366	4.36654629091894
chr8:69290464-69290965	LumB	1.63187233193476	1.24585216111298e-12	3.06450836199189	2.86724546923446	3.71577007573301	4.00153110814034	4.15398379370479
chr8:128270812-128271313	LumB	1.63168270043769	1.88336315805672e-12	2.99458409812305	2.74814907352977	3.317869745012	3.7925586775643	4.35078545357293
chr7:105999078-105999579	LumB	1.63143833851313	2.12733120096044e-12	3.21591134578355	3.10062265760673	4.6013449566142	4.91687814998457	4.88344305091568
chr15:57263439-57263940	LumB	1.63114880472404	1.79065701277252e-14	3.45800871680511	2.93632139265705	4.74935075882447	4.70326609702098	4.95112580190304
chr9:124673879-124674380	LumB	1.63110804428109	2.5117831533932e-18	3.06048247326913	2.480070812776	3.7959894842047	3.42238617359513	3.8170600790676
chr6:151938249-151938750	LumB	1.63102779832307	1.03003234291956e-09	2.71706113873389	2.86185629740831	3.18465694854504	3.78999773849997	4.35971258693409
chr3:106281173-106281674	LumB	1.63057312542147	8.60666680689188e-08	2.73623655655713	2.10895645306697	4.84189571593312	4.19953586780145	4.37045973504278
chr17:43539336-43539837	LumB	1.63056839091398	7.61463657669762e-16	3.91007325354601	3.63870166597961	4.87160495561007	5.20360852028379	5.4199657812551
chr6:80708562-80709063	LumB	1.63043007458492	7.80079807553917e-11	2.77166857624253	2.44139682398571	4.98159989021147	4.06785916928385	4.25278998174572
chr2:35461856-35462357	LumB	1.62985773328645	2.10891816676913e-08	2.57207900082508	2.35610636331932	4.17057963596595	3.70219919913386	4.23641488375797
chr15:39603990-39604491	LumB	1.62961333650869	9.74038092408114e-20	2.81375244469825	2.34349247201362	3.31305504853662	3.76942489130307	4.1452117029151
chr15:58360379-58360880	LumB	1.62706221975258	4.38846673764284e-16	3.13871240209709	3.41126475232757	4.19952145467696	4.44246496670409	4.44719687492217
chr8:94534314-94534815	LumB	1.62624858655741	3.45801524458637e-19	2.79384732179592	3.01838584530917	3.0616293429036	3.60659194124541	3.98383730561748
chr8:96354939-96355440	LumB	1.62607848049765	1.05772588315467e-13	3.75086595922645	3.6863889813601	4.58971185426495	5.01754620400981	4.91272337603376
chr1:203914956-203915457	LumB	1.62589710174087	8.78318621910913e-09	2.58504775254195	3.66725543287774	4.57684828544059	4.36948695564546	4.41574174735338
chr9:22455257-22455758	LumB	1.62575417463666	3.58841811746955e-06	3.08406530336895	2.80667221757924	5.08464425969244	4.57768525020865	5.06073833972592
chr8:117069569-117070070	LumB	1.62483698682682	2.84520057218415e-14	2.92054526389869	2.80312948980361	3.69710263762167	3.89282525876305	4.0528557314808
chr5:162286719-162287220	LumB	1.62462018466127	1.40804298678082e-10	2.50117166113042	1.8576498848162	2.4604254371731	3.98291163992809	3.84228589279287
chr20:33670799-33671300	LumB	1.62436311456966	1.38075716220781e-13	5.08669923600402	5.18920770051951	6.31919325519767	6.54543543848033	6.82241071252344
chr13:56706420-56706921	LumB	1.6242718636655	3.11797775276299e-11	2.50546181227706	2.22456835975085	3.68451039969147	4.06690306617321	4.06868630303692
chr3:10549849-10550350	LumB	1.62403214334059	2.20441256348736e-07	3.34619066163605	3.72958573759333	5.86150937156759	5.65828319793812	5.18758358205704
chr14:63666246-63666747	LumB	1.62384454305454	1.86501126754043e-11	3.07250412272546	2.58168731726564	4.41001014454008	4.46569440648138	4.43301804012655
chr14:96148585-96149086	LumB	1.62362041663561	4.37374937346004e-14	3.26996152164822	3.30839140931888	4.15643798502622	4.52127107002636	4.76003498138661
chr15:39613191-39613692	LumB	1.62296307379055	2.51076722411818e-16	2.50667333112565	1.70256238516051	3.29851414026003	3.52975186763781	3.89802933543741
chr7:19742327-19742828	LumB	1.62277489673275	1.82008657420648e-09	3.03886640541939	2.67738132997863	3.95168781632614	4.6831844193929	4.43431627593313
chr8:111965431-111965932	LumB	1.62224581427936	2.16667222830187e-11	2.45172581997569	2.4147898138675	3.47616301745659	3.3281610168762	3.64991800768335
chr1:26493930-26494431	LumB	1.62184250133097	1.14154131264045e-14	3.54995855123925	3.97906091044837	4.49094350100429	5.19175686336191	4.94936460930473
chr1:13714150-13714651	LumB	1.621642832816	2.68957948793088e-08	2.71830794941193	2.49863071310853	3.46482328075332	4.21110707613883	4.24070176652167
chr14:22508201-22508702	LumB	1.62154807865623	8.23532003660164e-11	3.18260390826452	3.00651172206948	3.91609323256723	4.69924189001942	4.4628510206373
chr11:70049262-70049763	LumB	1.62147205369443	6.63513233044167e-09	3.38834838094415	4.58475651614715	5.22325463519708	4.72972930292151	5.15185329891987
chr10:37302893-37303394	LumB	1.62121358338382	4.84166616226283e-10	3.1784068583214	2.78320167127705	4.65372002608791	5.04030301257064	4.5732298271862
chr12:81171609-81172110	LumB	1.62034585419427	6.77550260383865e-15	3.05600985027053	2.92384436518534	4.50397726761741	3.76764779100849	4.45438511958098
chr15:61392952-61393453	LumB	1.61992477267421	1.01025011289762e-06	2.53828429293252	2.93002178368229	4.95172463479933	4.73231970421445	4.3096935654032
chr8:68714029-68714530	LumB	1.61990363729681	3.74846665499093e-16	2.95198539699403	2.75335563670299	3.40272827007246	4.23052694080483	4.43515678767022
chr20:44848543-44849044	LumB	1.61987762785618	4.38462917221196e-15	3.08006620060375	2.25394170798569	3.77584029151939	3.63587940388323	4.25915029295725
chr13:85708891-85709392	LumB	1.61977317676008	3.80283487091734e-09	2.53976864594609	2.24869505078489	3.80929867170735	4.36480331857315	4.26886163447255
chr21:44571594-44572095	LumB	1.61948123069572	1.03340412816524e-11	3.13061029571386	2.99926851700315	4.50217940656	4.32886988402864	4.57322626521835
chr10:83225763-83226264	LumB	1.61886188665871	6.08263831719103e-07	3.13690951825402	3.12544615588929	5.98792623933728	4.34411568412332	4.76540881684066
chr20:51653988-51654489	LumB	1.61832388491873	8.99640869476225e-14	3.3178434195932	3.49803096673721	5.25079014507769	4.54025917717679	4.55874771519058
chr6:10142028-10142529	LumB	1.61791478587795	3.73888085684452e-08	3.05608903690815	4.04266204452831	5.65859412913362	4.66991073095078	4.94380883767811
chr17:38971602-38972103	LumB	1.61781346834357	2.1107019584895e-10	3.11304645484294	2.61112939258188	3.76956999172426	4.32328066342949	4.31007251238647
